time,id,eclass,CO2,CO,HC,NOx,PMx,fuel,electricity,noise,route,type,waiting,lane,pos,speed,angle,x,y
63.00,31,HBEFA3/PC_G_EU4,2624.63,164.76,0.81,1.20,0.07,837.19,0.00,55.94,!31,DEFAULT_VEHTYPE,4.00,D4D3_0,77.10,0.00,180.00,298.40,315.70
63.00,32,HBEFA3/PC_G_EU4,2623.75,164.63,0.81,1.20,0.07,836.91,0.00,55.88,!32,DEFAULT_VEHTYPE,2.00,D1D2_0,77.10,0.01,0.00,301.60,184.30
63.00,33,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!33,DEFAULT_VEHTYPE,11.00,B1B2_0,77.10,0.00,0.00,101.60,184.30
63.00,34,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!34,DEFAULT_VEHTYPE,14.00,B3B2_0,77.10,0.00,180.00,98.40,215.70
63.00,35,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.24,!35,DEFAULT_VEHTYPE,0.00,A3B3_0,3.35,6.29,87.31,10.55,298.40
63.00,36,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.31,!36,DEFAULT_VEHTYPE,0.00,D0C0_0,83.11,12.66,270.00,209.69,1.60
63.00,37,HBEFA3/PC_G_EU4,9063.70,137.07,0.84,3.90,0.19,2890.87,0.00,70.61,!37,DEFAULT_VEHTYPE,0.00,C0B0_0,44.35,13.16,270.00,148.45,1.60
63.00,38,HBEFA3/PC_G_EU4,3018.72,11.83,0.12,1.04,0.03,962.84,0.00,64.67,!38,DEFAULT_VEHTYPE,0.00,D1C1_0,35.15,13.28,270.00,257.65,101.60
63.00,4,HBEFA3/PC_G_EU4,2357.31,0.00,0.02,0.70,0.01,751.89,0.00,64.79,!4,DEFAULT_VEHTYPE,0.00,A1A0_0,77.22,14.22,180.00,-1.60,15.58
63.00,40,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.88,!40,DEFAULT_VEHTYPE,0.00,C4C3_0,75.22,11.04,180.00,198.40,317.58
63.00,41,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.99,!41,DEFAULT_VEHTYPE,0.00,C4D4_0,3.18,10.10,90.00,210.38,398.40
63.00,42,HBEFA3/PC_G_EU4,4533.60,123.68,0.67,1.96,0.09,1446.03,0.00,65.78,!42,DEFAULT_VEHTYPE,0.00,B1B0_0,5.48,5.18,180.00,98.40,87.32
63.00,43,HBEFA3/PC_G_EU4,6439.41,121.59,0.71,2.77,0.13,2053.87,0.00,68.15,!43,DEFAULT_VEHTYPE,0.00,E2D2_0,12.36,8.66,270.00,380.44,201.60
63.00,44,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.29,!44,DEFAULT_VEHTYPE,0.00,B2B1_0,82.53,11.29,180.00,98.40,110.27
63.00,45,HBEFA3/PC_G_EU4,2184.32,0.00,0.00,0.61,0.01,696.71,0.00,64.97,!45,DEFAULT_VEHTYPE,0.00,A1A0_0,23.38,14.65,180.00,-1.60,69.42
63.00,46,HBEFA3/PC_G_EU4,6416.62,80.20,0.52,2.64,0.12,2046.59,0.00,67.76,!46,DEFAULT_VEHTYPE,0.00,E3E2_0,54.37,13.53,180.00,398.40,238.43
63.00,47,HBEFA3/PC_G_EU4,5758.32,97.94,0.58,2.43,0.11,1836.64,0.00,66.71,!47,DEFAULT_VEHTYPE,0.00,B1B2_0,20.27,9.62,0.00,101.60,127.47
63.00,48,HBEFA3/PC_G_EU4,7126.31,120.65,0.72,3.06,0.14,2272.95,0.00,68.73,!48,DEFAULT_VEHTYPE,0.00,E3D3_0,25.88,10.20,270.00,366.92,301.60
63.00,49,HBEFA3/PC_G_EU4,5702.30,131.71,0.73,2.48,0.12,1818.78,0.00,68.01,!49,DEFAULT_VEHTYPE,0.00,E4D4_0,7.75,6.43,270.00,389.05,401.60
63.00,5,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!5,DEFAULT_VEHTYPE,8.00,C1C2_0,77.10,0.00,0.00,201.60,184.30
63.00,50,HBEFA3/PC_G_EU4,3155.66,25.78,0.19,1.14,0.04,1006.52,0.00,63.93,!50,DEFAULT_VEHTYPE,0.00,A1A2_0,19.44,11.74,0.00,1.60,126.64
63.00,51,HBEFA3/PC_G_EU4,2345.45,153.93,0.76,1.06,0.06,748.15,0.00,41.98,!51,DEFAULT_VEHTYPE,0.00,D1D2_0,69.41,0.29,0.00,301.60,176.61
63.00,52,HBEFA3/PC_G_EU4,5147.96,144.25,0.78,2.27,0.11,1641.98,0.00,68.61,!52,DEFAULT_VEHTYPE,0.00,B2B1_0,11.84,4.60,180.00,98.40,180.96
63.00,53,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.61,!53,DEFAULT_VEHTYPE,0.00,:A2_1_0,2.25,5.95,176.34,-1.28,204.97
63.00,54,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.30,!54,DEFAULT_VEHTYPE,0.00,C1C2_0,69.24,3.73,0.00,201.60,176.44
63.00,55,HBEFA3/PC_G_EU4,7376.15,136.13,0.80,3.20,0.15,2352.64,0.00,69.61,!55,DEFAULT_VEHTYPE,0.00,E1E0_0,27.59,9.12,180.00,398.40,65.21
63.00,56,HBEFA3/PC_G_EU4,5389.85,69.07,0.44,2.19,0.09,1719.11,0.00,66.40,!56,DEFAULT_VEHTYPE,0.00,C2C3_0,56.48,12.09,0.00,201.60,263.68
63.00,57,HBEFA3/PC_G_EU4,8703.95,142.63,0.86,3.77,0.18,2776.13,0.00,70.62,!57,DEFAULT_VEHTYPE,0.00,E2E1_0,44.18,11.41,180.00,398.40,148.62
63.00,58,HBEFA3/PC_G_EU4,7838.05,143.52,0.84,3.41,0.16,2499.96,0.00,70.29,!58,DEFAULT_VEHTYPE,0.00,B2C2_0,32.11,9.33,90.00,139.31,198.40
63.00,59,HBEFA3/PC_G_EU4,5589.82,104.92,0.61,2.37,0.11,1782.90,0.00,66.61,!59,DEFAULT_VEHTYPE,0.00,C4D4_0,27.34,8.58,90.00,234.54,398.40
63.00,60,HBEFA3/PC_G_EU4,6025.90,138.52,0.77,2.64,0.13,1921.99,0.00,68.85,!60,DEFAULT_VEHTYPE,0.00,D3D2_0,17.15,6.42,180.00,298.40,275.65
63.00,61,HBEFA3/PC_G_EU4,4652.12,141.91,0.76,2.05,0.10,1483.84,0.00,67.66,!61,DEFAULT_VEHTYPE,0.00,D3D4_0,10.88,4.04,0.00,301.60,318.08
63.00,62,HBEFA3/PC_G_EU4,3289.57,147.46,0.75,1.47,0.07,1049.26,0.00,64.71,!62,DEFAULT_VEHTYPE,0.00,A0A1_0,6.93,1.83,0.00,1.60,10.13
63.00,8,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!8,DEFAULT_VEHTYPE,11.00,B2B3_0,84.60,0.00,0.00,101.60,291.80
63.00,9,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!9,DEFAULT_VEHTYPE,13.00,B3B2_0,69.60,0.00,180.00,98.40,223.20
64.00,0,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.18,!0,DEFAULT_VEHTYPE,0.00,D1C1_0,72.88,12.28,270.00,219.92,101.60
64.00,10,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!10,DEFAULT_VEHTYPE,14.00,D3D2_0,84.60,0.00,180.00,298.40,208.20
64.00,11,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.98,!11,DEFAULT_VEHTYPE,0.00,:A3_3_0,8.71,5.92,334.57,1.64,306.89
64.00,12,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.65,!12,DEFAULT_VEHTYPE,0.00,:B2_4_0,2.16,6.44,273.51,105.06,201.91
64.00,14,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!14,DEFAULT_VEHTYPE,15.00,C1C2_0,84.60,0.00,0.00,201.60,191.80
64.00,15,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!15,DEFAULT_VEHTYPE,15.00,D4D3_0,84.60,0.00,180.00,298.40,308.20
64.00,16,HBEFA3/PC_G_EU4,1415.23,0.00,0.00,0.33,0.00,451.41,0.00,62.11,!16,DEFAULT_VEHTYPE,0.00,C3D3_0,81.73,11.35,90.00,288.93,298.40
64.00,18,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.44,!18,DEFAULT_VEHTYPE,0.00,E1E0_0,88.97,5.68,180.00,398.40,3.83
64.00,19,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!19,DEFAULT_VEHTYPE,16.00,D2D3_0,84.60,0.00,0.00,301.60,291.80
64.00,2,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.46,!2,DEFAULT_VEHTYPE,0.00,D1D2_0,61.57,1.03,0.00,301.60,168.77
64.00,20,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.59,!20,DEFAULT_VEHTYPE,0.00,B2B1_0,73.81,11.64,180.00,98.40,118.99
64.00,22,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!22,DEFAULT_VEHTYPE,9.00,B3B2_0,62.10,0.00,180.00,98.40,230.70
64.00,23,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!23,DEFAULT_VEHTYPE,7.00,B2B3_0,77.10,0.00,0.00,101.60,284.30
64.00,24,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!24,DEFAULT_VEHTYPE,20.00,D1D2_0,84.60,0.00,0.00,301.60,191.80
64.00,25,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!25,DEFAULT_VEHTYPE,17.00,B3B2_0,84.60,0.00,180.00,98.40,208.20
64.00,26,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!26,DEFAULT_VEHTYPE,14.00,B1B2_0,84.60,0.00,0.00,101.60,191.80
64.00,27,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.18,!27,DEFAULT_VEHTYPE,0.00,:E3_3_0,9.15,12.03,0.00,401.60,301.95
64.00,28,HBEFA3/PC_G_EU4,2841.81,0.15,0.06,0.92,0.02,906.41,0.00,65.33,!28,DEFAULT_VEHTYPE,0.00,:B2_13_0,10.87,14.62,90.00,103.67,198.40
64.00,3,HBEFA3/PC_G_EU4,7242.46,88.52,0.58,2.99,0.14,2309.99,0.00,68.81,!3,DEFAULT_VEHTYPE,0.00,B2A2_0,32.64,15.04,270.00,60.16,201.60
64.00,30,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.34,!30,DEFAULT_VEHTYPE,0.00,E1E0_0,74.68,8.73,180.00,398.40,18.12
64.00,31,HBEFA3/PC_G_EU4,2624.71,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!31,DEFAULT_VEHTYPE,5.00,D4D3_0,77.10,0.00,180.00,298.40,315.70
64.00,32,HBEFA3/PC_G_EU4,2624.68,164.77,0.81,1.20,0.07,837.21,0.00,55.91,!32,DEFAULT_VEHTYPE,3.00,D1D2_0,77.10,0.00,0.00,301.60,184.30
64.00,33,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!33,DEFAULT_VEHTYPE,12.00,B1B2_0,77.10,0.00,0.00,101.60,184.30
64.00,34,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!34,DEFAULT_VEHTYPE,15.00,B3B2_0,77.10,0.00,180.00,98.40,215.70
64.00,35,HBEFA3/PC_G_EU4,4959.50,101.31,0.58,2.10,0.09,1581.86,0.00,65.60,!35,DEFAULT_VEHTYPE,0.00,A3B3_0,11.06,7.72,90.00,18.26,298.40
64.00,36,HBEFA3/PC_G_EU4,2836.24,11.09,0.11,0.96,0.03,904.64,0.00,64.27,!36,DEFAULT_VEHTYPE,0.00,:C0_4_0,10.35,12.84,270.00,196.85,1.60
64.00,37,HBEFA3/PC_G_EU4,10901.17,162.64,1.01,4.71,0.23,3476.92,0.00,72.22,!37,DEFAULT_VEHTYPE,0.00,C0B0_0,59.63,15.28,270.00,133.17,1.60
64.00,38,HBEFA3/PC_G_EU4,5188.42,51.66,0.36,2.04,0.09,1654.86,0.00,66.78,!38,DEFAULT_VEHTYPE,0.00,D1C1_0,49.21,14.06,270.00,243.59,101.60
64.00,40,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.73,!40,DEFAULT_VEHTYPE,0.00,C4C3_0,81.76,6.54,180.00,198.40,311.04
64.00,41,HBEFA3/PC_G_EU4,2387.73,23.05,0.16,0.82,0.02,761.59,0.00,62.22,!41,DEFAULT_VEHTYPE,0.00,C4D4_0,13.38,10.20,90.00,220.58,398.40
64.00,42,HBEFA3/PC_G_EU4,6388.30,134.26,0.76,2.78,0.13,2037.57,0.00,68.82,!42,DEFAULT_VEHTYPE,0.00,B1B0_0,12.89,7.41,180.00,98.40,79.91
64.00,43,HBEFA3/PC_G_EU4,9620.57,163.15,0.97,4.21,0.21,3068.49,0.00,72.01,!43,DEFAULT_VEHTYPE,0.00,E2D2_0,23.57,11.21,270.00,369.23,201.60
64.00,44,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.18,!44,DEFAULT_VEHTYPE,0.00,:B1_0_0,3.72,6.79,191.64,97.41,103.69
64.00,45,HBEFA3/PC_G_EU4,4159.28,24.81,0.21,1.53,0.06,1326.62,0.00,66.44,!45,DEFAULT_VEHTYPE,0.00,A1A0_0,38.46,15.09,180.00,-1.60,54.34
64.00,46,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.19,!46,DEFAULT_VEHTYPE,0.00,E3E2_0,67.13,12.76,180.00,398.40,225.67
64.00,47,HBEFA3/PC_G_EU4,10189.39,167.51,1.01,4.45,0.22,3249.91,0.00,72.32,!47,DEFAULT_VEHTYPE,0.00,B1B2_0,32.41,12.14,0.00,101.60,139.61
64.00,48,HBEFA3/PC_G_EU4,4455.53,58.57,0.37,1.78,0.07,1421.11,0.00,65.03,!48,DEFAULT_VEHTYPE,0.00,E3D3_0,36.88,11.00,270.00,355.92,301.60
64.00,49,HBEFA3/PC_G_EU4,6449.14,124.30,0.72,2.78,0.13,2056.98,0.00,68.28,!49,DEFAULT_VEHTYPE,0.00,E4D4_0,16.17,8.42,270.00,380.63,401.60
64.00,5,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!5,DEFAULT_VEHTYPE,9.00,C1C2_0,77.10,0.00,0.00,201.60,184.30
64.00,50,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.88,!50,DEFAULT_VEHTYPE,0.00,A1A2_0,30.11,10.68,0.00,1.60,137.31
64.00,51,HBEFA3/PC_G_EU4,2598.75,161.43,0.80,1.19,0.06,828.94,0.00,55.42,!51,DEFAULT_VEHTYPE,0.00,D1D2_0,69.57,0.16,0.00,301.60,176.77
64.00,52,HBEFA3/PC_G_EU4,4298.86,108.36,0.59,1.83,0.08,1371.16,0.00,64.60,!52,DEFAULT_VEHTYPE,0.00,B2B1_0,17.83,5.99,180.00,98.40,174.97
64.00,53,HBEFA3/PC_G_EU4,7567.91,147.11,0.85,3.31,0.16,2413.80,0.00,70.43,!53,DEFAULT_VEHTYPE,0.00,:A2_9_0,6.63,8.44,127.05,3.73,198.90
64.00,54,HBEFA3/PC_G_EU4,2341.18,154.09,0.76,1.06,0.06,746.79,0.00,40.88,!54,DEFAULT_VEHTYPE,0.00,C1C2_0,69.52,0.28,0.00,201.60,176.72
64.00,55,HBEFA3/PC_G_EU4,8868.72,146.27,0.88,3.85,0.19,2828.69,0.00,70.86,!55,DEFAULT_VEHTYPE,0.00,E1E0_0,38.98,11.38,180.00,398.40,53.82
64.00,56,HBEFA3/PC_G_EU4,1890.21,0.00,0.03,0.54,0.00,602.91,0.00,62.97,!56,DEFAULT_VEHTYPE,0.00,C2C3_0,68.48,11.99,0.00,201.60,275.68
64.00,57,HBEFA3/PC_G_EU4,10840.97,169.68,1.04,4.72,0.23,3457.73,0.00,72.49,!57,DEFAULT_VEHTYPE,0.00,E2E1_0,57.96,13.78,180.00,398.40,134.84
64.00,58,HBEFA3/PC_G_EU4,6274.32,97.72,0.59,2.64,0.12,2001.21,0.00,67.38,!58,DEFAULT_VEHTYPE,0.00,B2C2_0,42.92,10.80,90.00,150.12,198.40
64.00,59,HBEFA3/PC_G_EU4,8338.38,140.37,0.84,3.61,0.17,2659.53,0.00,70.34,!59,DEFAULT_VEHTYPE,0.00,C4D4_0,38.12,10.79,90.00,245.32,398.40
64.00,60,HBEFA3/PC_G_EU4,7615.47,144.09,0.84,3.32,0.16,2428.97,0.00,70.23,!60,DEFAULT_VEHTYPE,0.00,D3D2_0,25.97,8.82,180.00,298.40,266.83
64.00,61,HBEFA3/PC_G_EU4,5557.66,131.94,0.73,2.42,0.11,1772.65,0.00,67.87,!61,DEFAULT_VEHTYPE,0.00,D3D4_0,17.06,6.18,0.00,301.60,324.26
64.00,62,HBEFA3/PC_G_EU4,4765.09,142.36,0.76,2.10,0.10,1519.87,0.00,67.89,!62,DEFAULT_VEHTYPE,0.00,A0A1_0,11.11,4.17,0.00,1.60,14.31
64.00,63,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!63,DEFAULT_VEHTYPE,0.00,A0B0_0,5.10,0.00,90.00,8.30,-1.60
64.00,64,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!64,DEFAULT_VEHTYPE,0.00,E1E0_0,5.10,0.00,180.00,398.40,87.70
64.00,8,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!8,DEFAULT_VEHTYPE,12.00,B2B3_0,84.60,0.00,0.00,101.60,291.80
64.00,9,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!9,DEFAULT_VEHTYPE,14.00,B3B2_0,69.60,0.00,180.00,98.40,223.20
65.00,0,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.96,!0,DEFAULT_VEHTYPE,0.00,D1C1_0,81.30,8.42,270.00,211.50,101.60
65.00,10,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!10,DEFAULT_VEHTYPE,15.00,D3D2_0,84.60,0.00,180.00,298.40,208.20
65.00,11,HBEFA3/PC_G_EU4,2056.81,63.72,0.33,0.78,0.02,656.06,0.00,58.70,!11,DEFAULT_VEHTYPE,0.00,A3A4_0,5.55,5.87,0.00,1.60,312.75
65.00,12,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.59,!12,DEFAULT_VEHTYPE,0.00,:B2_4_0,7.97,5.81,326.91,101.75,206.15
65.00,14,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!14,DEFAULT_VEHTYPE,16.00,C1C2_0,84.60,0.00,0.00,201.60,191.80
65.00,15,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!15,DEFAULT_VEHTYPE,16.00,D4D3_0,84.60,0.00,180.00,298.40,308.20
65.00,16,HBEFA3/PC_G_EU4,4724.53,54.97,0.36,1.87,0.08,1506.90,0.00,65.69,!16,DEFAULT_VEHTYPE,0.00,:D3_13_0,8.28,12.14,90.00,301.08,298.40
65.00,18,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.35,!18,DEFAULT_VEHTYPE,0.00,E0D0_0,0.32,3.53,207.39,396.48,1.60
65.00,19,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!19,DEFAULT_VEHTYPE,17.00,D2D3_0,84.60,0.00,0.00,301.60,291.80
65.00,2,HBEFA3/PC_G_EU4,2525.33,157.15,0.77,1.15,0.06,805.52,0.00,52.94,!2,DEFAULT_VEHTYPE,0.00,D1D2_0,61.88,0.32,0.00,301.60,169.08
65.00,20,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.80,!20,DEFAULT_VEHTYPE,0.00,B2B1_0,80.95,7.14,180.00,98.40,111.85
65.00,22,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!22,DEFAULT_VEHTYPE,10.00,B3B2_0,62.10,0.00,180.00,98.40,230.70
65.00,23,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!23,DEFAULT_VEHTYPE,8.00,B2B3_0,77.10,0.00,0.00,101.60,284.30
65.00,24,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!24,DEFAULT_VEHTYPE,21.00,D1D2_0,84.60,0.00,0.00,301.60,191.80
65.00,25,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!25,DEFAULT_VEHTYPE,18.00,B3B2_0,84.60,0.00,180.00,98.40,208.20
65.00,26,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!26,DEFAULT_VEHTYPE,15.00,B1B2_0,84.60,0.00,0.00,101.60,191.80
65.00,27,HBEFA3/PC_G_EU4,4514.91,46.48,0.32,1.76,0.07,1440.05,0.00,65.68,!27,DEFAULT_VEHTYPE,0.00,E3E4_0,7.46,12.72,0.00,401.60,314.66
65.00,28,HBEFA3/PC_G_EU4,6303.21,66.67,0.45,2.53,0.11,2010.42,0.00,68.17,!28,DEFAULT_VEHTYPE,0.00,B2C2_0,12.03,15.55,90.00,119.23,198.40
65.00,3,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.05,!3,DEFAULT_VEHTYPE,0.00,B2A2_0,46.74,14.10,270.00,46.06,201.60
65.00,30,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.22,!30,DEFAULT_VEHTYPE,0.00,E1E0_0,80.46,5.78,180.00,398.40,12.34
65.00,31,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!31,DEFAULT_VEHTYPE,6.00,D4D3_0,77.10,0.00,180.00,298.40,315.70
65.00,32,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!32,DEFAULT_VEHTYPE,4.00,D1D2_0,77.10,0.00,0.00,301.60,184.30
65.00,33,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!33,DEFAULT_VEHTYPE,13.00,B1B2_0,77.10,0.00,0.00,101.60,184.30
65.00,34,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!34,DEFAULT_VEHTYPE,16.00,B3B2_0,77.10,0.00,180.00,98.40,215.70
65.00,35,HBEFA3/PC_G_EU4,7384.37,129.80,0.77,3.19,0.15,2355.26,0.00,69.29,!35,DEFAULT_VEHTYPE,0.00,A3B3_0,20.85,9.79,90.00,28.05,298.40
65.00,36,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.42,!36,DEFAULT_VEHTYPE,0.00,C0B0_0,8.31,12.37,270.00,184.49,1.60
65.00,37,HBEFA3/PC_G_EU4,4606.87,30.69,0.25,1.73,0.07,1469.38,0.00,67.06,!37,DEFAULT_VEHTYPE,0.00,C0B0_0,75.41,15.78,270.00,117.39,1.60
65.00,38,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.93,!38,DEFAULT_VEHTYPE,0.00,D1C1_0,62.62,13.41,270.00,230.18,101.60
65.00,40,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.36,!40,DEFAULT_VEHTYPE,0.00,C4C3_0,83.80,2.04,180.00,198.40,309.00
65.00,41,HBEFA3/PC_G_EU4,6756.00,100.20,0.62,2.84,0.13,2154.84,0.00,67.98,!41,DEFAULT_VEHTYPE,0.00,C4D4_0,25.09,11.70,90.00,232.29,398.40
65.00,42,HBEFA3/PC_G_EU4,8778.45,156.76,0.92,3.84,0.19,2799.90,0.00,71.47,!42,DEFAULT_VEHTYPE,0.00,B1B0_0,22.86,9.97,180.00,98.40,69.94
65.00,43,HBEFA3/PC_G_EU4,10988.94,173.56,1.06,4.79,0.24,3504.92,0.00,72.70,!43,DEFAULT_VEHTYPE,0.00,E2D2_0,37.22,13.65,270.00,355.58,201.60
65.00,44,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.27,!44,DEFAULT_VEHTYPE,0.00,B1A1_0,0.70,6.02,254.73,92.10,101.60
65.00,45,HBEFA3/PC_G_EU4,1308.57,0.00,0.00,0.20,0.00,417.39,0.00,64.61,!45,DEFAULT_VEHTYPE,0.00,A1A0_0,53.26,14.80,180.00,-1.60,39.54
65.00,46,HBEFA3/PC_G_EU4,1994.21,0.00,0.02,0.57,0.00,636.08,0.00,63.53,!46,DEFAULT_VEHTYPE,0.00,E3E2_0,79.81,12.68,180.00,398.40,212.99
65.00,47,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.61,!47,DEFAULT_VEHTYPE,0.00,B1B2_0,44.00,11.58,0.00,101.60,151.20
65.00,48,HBEFA3/PC_G_EU4,4228.45,48.38,0.32,1.65,0.06,1348.68,0.00,65.00,!48,DEFAULT_VEHTYPE,0.00,E3D3_0,48.55,11.68,270.00,344.25,301.60
65.00,49,HBEFA3/PC_G_EU4,6935.63,116.46,0.70,2.97,0.14,2212.13,0.00,68.43,!49,DEFAULT_VEHTYPE,0.00,E4D4_0,26.39,10.23,270.00,370.41,401.60
65.00,5,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!5,DEFAULT_VEHTYPE,10.00,C1C2_0,77.10,0.00,0.00,201.60,184.30
65.00,50,HBEFA3/PC_G_EU4,5537.18,74.58,0.47,2.27,0.10,1766.10,0.00,66.50,!50,DEFAULT_VEHTYPE,0.00,A1A2_0,41.88,11.77,0.00,1.60,149.08
65.00,51,HBEFA3/PC_G_EU4,2620.96,164.30,0.81,1.20,0.07,836.02,0.00,55.35,!51,DEFAULT_VEHTYPE,1.00,D1D2_0,69.59,0.02,0.00,301.60,176.79
65.00,52,HBEFA3/PC_G_EU4,6000.20,120.81,0.69,2.58,0.12,1913.79,0.00,67.67,!52,DEFAULT_VEHTYPE,0.00,B2B1_0,25.72,7.89,180.00,98.40,167.08
